Date,Open,High,Low,Close,Volume,Adj Close
2013-02-04,57.10,57.69,57.10,57.54,57400,57.54
2013-02-01,57.84,57.84,57.17,57.42,121200,57.42
2013-01-31,57.42,57.49,56.90,57.17,170200,57.17
2013-01-30,57.77,57.95,57.65,57.66,64200,57.66
2013-01-29,56.99,57.17,56.95,57.09,71900,57.09
2013-01-28,56.74,56.87,56.61,56.69,52700,56.69
2013-01-25,56.98,57.09,56.84,56.93,37800,56.93
2013-01-24,57.65,57.65,57.29,57.34,31300,57.34
2013-01-23,58.35,58.35,58.02,58.08,33800,58.08
2013-01-22,58.01,58.36,58.00,58.18,28800,58.18
2013-01-18,58.26,58.26,57.87,57.88,13700,57.88
2013-01-17,57.34,58.25,57.34,57.94,81100,57.94
2013-01-16,57.46,57.73,57.38,57.65,19300,57.65
2013-01-15,57.62,57.80,57.51,57.61,22300,57.61
2013-01-14,57.28,57.28,56.99,57.18,33800,57.18
2013-01-11,57.15,57.15,56.47,56.80,53700,56.80
2013-01-10,57.00,57.39,57.00,57.20,23800,57.20
2013-01-09,56.62,56.65,56.33,56.60,61400,56.60
2013-01-08,56.58,56.79,56.40,56.60,524800,56.60
2013-01-07,56.06,56.36,56.06,56.26,600000,56.26
2013-01-04,56.21,56.57,55.87,56.57,50400,56.57
2013-01-03,57.41,57.52,56.62,56.75,97100,56.75
2013-01-02,57.78,58.07,57.59,57.59,115500,57.59
2012-12-31,56.61,57.23,56.61,57.09,51200,57.09
2012-12-28,56.61,56.64,56.39,56.55,32100,56.55
2012-12-27,56.41,56.93,56.37,56.77,27300,56.77
2012-12-26,56.86,56.86,56.53,56.57,61700,56.57
2012-12-24,56.44,56.63,56.44,56.51,9000,56.51
2012-12-21,56.34,56.66,56.32,56.46,112100,56.46
2012-12-20,56.38,56.48,55.80,56.27,99000,56.27
2012-12-19,57.18,57.50,57.11,57.26,65800,57.26
2012-12-18,58.50,58.55,57.21,57.58,38300,57.58
2012-12-17,58.44,58.54,58.39,58.49,24700,58.49
2012-12-14,58.47,58.64,58.37,58.37,27500,58.37
2012-12-13,58.44,58.74,58.40,58.61,37700,58.61
2012-12-12,59.38,59.68,59.16,59.33,18300,59.33
2012-12-11,59.02,59.15,58.94,59.12,11000,59.12
2012-12-10,59.40,59.42,59.24,59.24,116600,59.24
2012-12-07,58.91,59.02,58.86,59.01,16800,59.01
2012-12-06,58.50,59.01,58.48,58.80,42200,58.80
2012-12-05,58.72,58.75,58.30,58.67,24400,58.67
2012-12-04,58.64,58.95,58.54,58.77,44500,58.77
2012-12-03,59.57,59.81,59.53,59.53,43900,59.53
