Date,Open,High,Low,Close,Volume,Adj Close
2012-01-30,81.20,81.67,81.00,81.44,1973300,73.53
2012-01-27,82.13,82.44,81.38,81.62,2312100,73.69
2012-01-26,82.83,83.08,81.80,82.06,1952500,74.09
2012-01-25,81.39,82.80,81.23,82.72,2558300,74.68
2012-01-24,81.26,81.88,81.15,81.73,1642900,73.79
2012-01-23,81.30,82.00,81.22,81.64,1916800,73.71
2012-01-20,81.30,81.68,80.89,81.41,2304400,73.50
2012-01-19,81.70,81.75,81.11,81.21,1994100,73.32
2012-01-18,81.29,81.76,80.59,81.76,2418100,73.82
2012-01-17,81.24,81.75,80.61,81.42,2747800,73.51
2012-01-13,79.87,80.79,79.29,80.61,2658200,72.78
2012-01-12,80.19,80.47,79.77,79.95,2502900,72.18
2012-01-11,79.32,80.16,78.98,79.99,2415500,72.22
2012-01-10,79.37,79.72,79.13,79.15,3647500,71.46
2012-01-09,80.34,81.00,78.81,79.01,4798300,71.33
2012-01-06,83.17,83.17,81.12,81.13,3397400,73.25
2012-01-05,83.57,83.64,82.10,83.26,3590500,75.17
2012-01-04,84.67,84.95,84.01,84.07,2260200,75.90
2012-01-03,84.28,85.08,84.16,84.60,2339500,76.38
2011-12-30,84.12,84.34,83.28,83.32,1235500,75.22
2011-12-29,84.20,84.40,83.60,84.34,1021300,76.15
2011-12-28,84.58,84.66,84.03,84.18,1142900,76.00
2011-12-27,84.50,84.75,83.86,84.58,986700,76.36
2011-12-23,83.69,84.70,83.53,84.66,1043100,76.43
2011-12-22,83.95,84.00,83.19,83.77,1677900,75.63
2011-12-21,83.59,84.41,82.96,83.79,2642200,75.65
2011-12-20,83.15,83.91,82.91,83.64,2909500,75.51
2011-12-19,82.80,83.38,81.85,82.06,2236700,74.09
2011-12-16,83.07,83.63,82.32,82.57,3874600,74.55
2011-12-15,83.10,83.33,82.50,82.57,1912000,74.55
2011-12-14,83.57,83.92,82.75,82.75,1891000,74.71
2011-12-13,84.60,84.71,83.38,83.63,2491200,75.50
2011-12-12,84.10,84.60,83.52,84.15,2535900,75.97
2011-12-09,84.68,85.30,84.13,84.37,3893100,76.17
2011-12-08,84.87,86.95,84.00,85.76,4377800,77.43
2011-12-07,87.69,87.98,86.19,87.47,2715800,78.97
2011-12-06,87.56,88.40,86.93,88.06,2350500,79.50
2011-12-05,87.79,88.19,86.65,87.20,1818900,78.73
2011-12-02,87.65,88.68,86.62,86.73,2616600,78.30
2011-12-01,85.00,87.68,84.96,87.09,3572400,78.63
2011-11-30,84.93,85.82,84.50,85.30,3558500,77.01
2011-11-29,82.64,83.66,82.01,83.51,1917300,75.40
2011-11-28,82.76,82.82,81.74,82.23,2005400,74.24
2011-11-25,80.35,81.63,80.30,80.82,826800,72.97
2011-11-23,81.29,81.63,80.41,80.76,2183600,72.91
2011-11-22,81.22,82.11,81.05,81.81,1635300,73.86
2011-11-21,81.22,81.81,80.79,81.29,1872400,73.39
2011-11-18,82.06,82.24,81.44,81.72,2355900,73.78
2011-11-17,82.64,83.17,81.19,81.98,2312000,74.01
2011-11-16,83.94,84.36,82.86,82.94,2459300,74.88
2011-11-15,83.41,84.73,83.15,84.48,1724100,76.27
2011-11-14,82.74,83.99,82.72,83.45,1539500,75.34
2011-11-11,83.35,83.71,82.68,83.04,2500700,74.97
2011-11-10,84.02,84.12,82.45,82.72,2502500,74.68
2011-11-09,83.57,84.04,82.77,83.41,2850300,75.31
2011-11-08,84.14,85.03,83.34,85.00,2499400,76.74
2011-11-07,83.69,84.29,83.21,84.16,2055200,75.77
2011-11-04,84.52,84.68,83.50,83.81,2097100,75.45
2011-11-03,83.89,84.76,82.88,84.70,2623300,76.25
2011-11-02,84.04,84.77,83.56,84.43,2620900,76.01
2011-11-01,82.37,84.24,81.99,83.35,2790400,75.04
2011-10-31,84.55,85.30,83.25,83.25,3073100,74.95
2011-10-28,84.65,85.18,84.26,84.93,1904900,76.46
2011-10-27,85.00,86.14,84.06,85.22,3728300,76.72
2011-10-26,83.41,84.13,82.11,83.73,2421100,75.38
2011-10-25,83.45,84.50,83.05,83.23,2193000,74.93
2011-10-24,84.83,85.18,84.16,84.48,3025600,76.05
2011-10-21,84.77,85.30,84.32,85.30,2957200,76.79
2011-10-20,84.38,85.35,83.78,84.26,2419600,75.86
2011-10-19,84.39,84.99,84.17,84.38,2704000,75.96
2011-10-18,82.35,85.00,82.19,84.57,3544500,76.14
2011-10-17,81.57,82.53,81.54,82.36,2278000,74.15
2011-10-14,82.07,82.81,81.19,81.77,2227700,73.61
2011-10-13,81.44,81.95,81.28,81.67,1839100,73.52
2011-10-12,81.51,82.50,81.21,81.42,2454000,73.30
2011-10-11,80.98,81.06,80.25,80.90,1983800,72.83
2011-10-10,80.00,81.32,79.85,81.23,2324400,73.13
2011-10-07,79.31,79.69,78.72,79.02,3353600,71.14
2011-10-06,79.81,80.00,78.41,79.20,4214800,71.30
2011-10-05,80.99,81.78,78.62,80.25,5043100,72.25
2011-10-04,80.67,81.78,78.61,81.65,4717800,73.51
2011-10-03,81.72,83.22,81.18,81.63,3235000,73.49
2011-09-30,82.38,83.68,82.02,82.13,2764100,73.94
2011-09-29,84.98,85.27,81.99,82.98,2434200,74.70
2011-09-28,84.59,85.30,83.77,83.79,2141000,75.43
2011-09-27,85.61,85.94,83.95,84.33,2494200,75.92
2011-09-26,83.80,84.75,83.36,84.45,3125000,76.03
2011-09-23,82.70,83.90,82.47,83.37,2827400,75.05
2011-09-22,82.73,83.78,81.73,83.18,4549800,74.88
2011-09-21,85.07,86.18,84.39,84.43,2639000,76.01
2011-09-20,85.15,86.34,84.70,85.07,3318300,76.59
2011-09-19,83.54,85.34,83.42,85.03,2567700,76.55
2011-09-16,83.26,84.96,82.96,84.24,4399100,75.84
2011-09-15,82.89,83.29,82.10,83.01,2440300,74.73
2011-09-14,80.94,82.52,79.93,81.90,2738300,73.73
2011-09-13,80.07,80.79,79.30,80.71,2353600,72.66
2011-09-12,78.03,79.88,78.02,79.72,2215800,71.77
2011-09-09,79.95,80.08,78.50,78.90,2494400,71.03
2011-09-08,80.29,81.47,80.17,80.76,2340900,72.71
2011-09-07,79.27,80.61,78.88,80.61,2038400,72.57
2011-09-06,77.03,78.53,76.59,78.40,2242600,70.58
2011-09-02,78.23,79.68,78.08,78.56,2459300,70.72
2011-09-01,78.98,80.91,78.78,79.48,3998300,71.55
2011-08-31,78.24,79.04,78.02,78.54,2693400,70.71
2011-08-30,77.60,78.54,77.22,78.07,2241100,70.28
2011-08-29,77.86,78.11,77.38,77.79,2613600,70.03
2011-08-26,75.78,77.67,75.05,77.21,2177700,69.51
2011-08-25,77.77,78.52,75.77,75.86,2077600,68.29
2011-08-24,76.22,77.53,75.75,77.49,2488100,69.76
2011-08-23,74.59,76.83,74.16,76.22,3399300,68.62
2011-08-22,75.97,75.99,73.73,74.42,2455700,67.00
2011-08-19,73.40,75.49,73.40,74.36,3734400,66.94
2011-08-18,74.52,75.38,72.46,74.36,4974400,66.94
2011-08-17,75.62,77.40,75.33,76.12,3584500,68.53
2011-08-16,73.93,75.61,73.37,75.14,2847500,67.65
