Date,Open,High,Low,Close,Volume,Adj Close
2013-01-04,87.93,88.07,87.61,87.61,2100,87.61
2013-01-03,89.90,90.04,88.47,88.62,10200,88.62
2013-01-02,90.55,90.55,90.13,90.13,19100,90.13
2012-12-31,88.68,89.62,88.68,89.23,1200,89.23
2012-12-28,88.59,88.73,88.52,88.52,4300,88.52
2012-12-27,88.80,88.95,88.73,88.87,2300,88.87
2012-12-26,88.53,88.64,88.51,88.51,1500,88.51
2012-12-24,87.10,87.10,87.10,87.10,200,87.10
2012-12-21,87.98,88.64,87.98,88.64,1600,88.64
2012-12-20,87.69,87.74,87.69,87.74,800,87.74
2012-12-19,89.86,89.91,89.33,89.56,7200,89.56
2012-12-18,90.60,90.63,89.58,90.12,6600,90.12
2012-12-17,91.89,91.89,91.49,91.54,900,91.54
2012-12-14,91.73,91.73,91.73,91.73,500,91.73
2012-12-13,91.63,92.36,91.63,92.16,2000,92.16
2012-12-12,93.00,93.81,92.69,93.07,14100,93.07
2012-12-11,92.72,92.90,92.47,92.90,600,92.90
2012-12-10,92.48,92.48,92.48,92.48,000,92.48
2012-12-07,92.48,92.48,92.48,92.48,900,92.48
2012-12-06,92.34,92.59,92.29,92.29,900,92.29
2012-12-05,92.21,92.21,91.85,91.85,800,91.85
2012-12-04,92.21,92.25,92.21,92.25,600,92.25
2012-12-03,93.61,93.71,93.43,93.44,4800,93.44
2012-11-30,92.99,93.12,92.86,93.12,2900,93.12
2012-11-29,94.35,94.55,94.34,94.39,600,94.39
2012-11-28,92.91,93.78,92.91,93.78,4400,93.78
2012-11-27,95.08,95.08,95.08,95.08,200,95.08
2012-11-26,95.32,95.43,95.27,95.27,700,95.27
2012-11-23,94.73,94.82,94.73,94.82,500,94.82
2012-11-21,93.58,93.68,93.32,93.68,1500,93.68
2012-11-20,93.99,94.11,93.44,93.44,1500,93.44
2012-11-19,93.78,94.02,93.78,93.84,3700,93.84
2012-11-16,92.30,92.62,92.30,92.62,300,92.62
2012-11-15,92.69,96.12,92.50,96.12,1300,96.12
2012-11-14,93.25,93.69,93.25,93.27,1800,93.27
2012-11-13,94.38,94.38,91.86,93.02,9600,93.02
2012-11-12,93.17,93.17,93.17,93.17,600,93.17
2012-11-09,93.70,94.73,93.58,93.66,3100,93.66
2012-11-08,92.26,93.57,92.26,93.51,3300,93.51
2012-11-07,92.05,92.23,92.05,92.23,500,92.23
2012-11-06,92.10,92.93,92.10,92.62,1200,92.62
2012-11-05,90.70,90.70,90.70,90.70,200,90.70
2012-11-02,91.44,91.44,90.15,90.40,2000,90.40
2012-11-01,91.83,92.80,91.83,92.78,6800,92.78
2012-10-31,92.34,93.11,88.87,92.80,19500,92.80
2012-10-26,92.44,92.44,92.44,92.44,000,92.44
2012-10-25,92.76,92.80,92.41,92.44,800,92.44
2012-10-24,91.41,91.46,91.41,91.46,1900,91.46
2012-10-23,92.52,92.52,90.88,91.85,7500,91.85
2012-10-22,92.66,92.66,92.66,92.66,000,92.66
2012-10-19,93.52,93.52,92.66,92.66,2700,92.66
2012-10-18,94.61,94.61,94.61,94.61,000,94.61
