Date,Open,High,Low,Close,Volume,Adj Close,SAR,EP,Trend,AF
2011-09-13,67,68.29,66.62,68.11,1793900,68.11,68.35,66.62,0,0.04
2011-09-14,68.32,70.56,67.53,69.75,1694100,69.75,68.29,66.62,1,0.02
2011-09-15,69.97,70.82,69.46,70.63,929300,70.63,66.62,70.82,1,0.04
2011-09-16,70.8,71.7,70.51,71.14,2078800,71.14,66.788,71.7,1,0.06
2011-09-19,70.6,72,70.54,71.72,1114500,71.72,67.0827,72,1,0.08
2011-09-20,71.74,71.78,70.09,70.42,1449900,70.42,67.4761,72,1,0.08
2011-09-21,70.53,71.29,69.76,69.79,1045200,69.79,67.838,72,1,0.08
2011-09-22,68.66,69.6,67.95,68.61,1353800,68.61,68.171,72,0,0.02
2011-09-23,68.57,69.5,68.18,69.14,862700,69.14,72,68.18,0,0.04
2011-09-26,69.41,69.96,68.66,69.36,1253300,69.36,71.8472,68.18,0,0.04
2011-09-27,70.38,70.96,68.16,68.56,1685000,68.56,71.7005,68.16,0,0.06
2011-09-28,69.03,70.25,68.73,68.81,1320800,68.81,71.4881,68.16,0,0.06
2011-09-29,69.7,69.73,65.58,67.35,1545500,67.35,71.2884,65.58,0,0.08
2011-09-30,66.42,68.13,66.06,66.63,1475400,66.63,70.8317,65.58,0,0.08
2011-10-03,66.34,66.67,64.88,64.97,1236400,64.97,70.4116,64.88,0,0.1
2011-10-04,63.97,67.38,63.75,67.26,1438100,67.26,69.8584,63.75,0,0.12
2011-10-05,67.33,67.64,65.57,66.91,1009900,66.91,69.1254,63.75,0,0.12
2011-10-06,67.01,67.69,66.33,67.57,1359200,67.57,68.4804,63.75,0,0.12
2011-10-07,67.85,68.36,67.01,67.67,973200,67.67,67.9127,63.75,1,0.02
2011-10-10,68.4,69.61,67.77,69.57,839300,69.57,63.75,69.61,1,0.04
2011-10-11,69.45,69.82,68.66,69.65,558300,69.65,63.9844,69.82,1,0.06
2011-10-12,69.85,69.94,68.04,68.37,1232100,68.37,64.3345,69.94,1,0.08
2011-10-13,68.35,69.08,68.05,68.71,852900,68.71,64.783,69.94,1,0.08
2011-10-14,69.33,69.85,68.48,69.82,633100,69.82,65.1955,69.94,1,0.08
2011-10-17,70,71.22,68.77,69,1547300,69,65.5751,71.22,1,0.1
2011-10-18,69.03,70.12,68.72,69.74,703100,69.74,66.1396,71.22,1,0.1
2011-10-19,69.63,71.2,69.63,69.89,754300,69.89,66.6476,71.22,1,0.1
2011-10-20,70.14,70.91,69.58,70.74,873600,70.74,67.1049,71.22,1,0.1
2011-10-21,71.44,71.44,69.77,70.42,1543900,70.42,67.5164,71.44,1,0.12
2011-10-24,70.31,71.86,70.31,71.06,1461700,71.06,67.9872,71.86,1,0.14
2011-10-25,70.91,71.77,70.29,70.91,882900,70.91,68.5294,71.86,1,0.14
2011-10-26,72.1,72.12,69.14,70.2,1521000,70.2,68.9957,72.12,1,0.16
2011-10-27,74.38,76.88,73.97,76.13,3004100,76.13,69.14,76.88,1,0.18
2011-10-28,75.75,77.35,75.71,76.07,1564900,76.07,69.14,77.35,1,0.2
2011-10-31,75.67,77.29,75.5,76.05,863300,76.05,70.782,77.35,1,0.2
2011-11-01,74.14,77.18,74.14,76.45,1410500,76.45,72.0956,77.35,1,0.2
2011-11-02,77.02,77.07,75.91,76.32,716200,76.32,73.1465,77.35,1,0.2
2011-11-03,76.45,77.49,75.58,77.36,1042400,77.36,73.9872,77.49,1,0.2
2011-11-04,76.8,77.44,75.96,76.9,877000,76.9,74.6877,77.49,1,0.2
2011-11-07,76.7,76.92,75.89,76.92,1447700,76.92,75.2482,77.49,1,0.2
2011-11-08,77.47,77.87,76.39,77.31,940400,77.31,75.6966,77.87,1,0.2
2011-11-09,76.42,77.99,76.19,76.99,2348600,76.99,75.89,77.99,1,0.2
2011-11-10,77.35,77.35,76.19,76.38,1066300,76.38,76.19,77.99,1,0.2
2011-11-11,77.22,78.99,76.96,78.7,750200,78.7,76.19,78.99,1,0.2
2011-11-14,78.75,78.99,77.43,77.77,501600,77.77,76.19,78.99,1,0.2
2011-11-15,77.51,78.52,77.31,78.29,624100,78.29,76.75,78.99,1,0.2
2011-11-16,77.75,77.86,76.38,76.62,760300,76.62,77.198,78.99,0,0.02
2011-11-17,76.65,77,75.26,76.05,876300,76.05,78.99,75.26,0,0.04
2011-11-18,75.96,76.05,75.09,75.47,1324900,75.47,78.8408,75.09,0,0.06
2011-11-21,75.03,75.98,74.53,75.78,1064300,75.78,78.6158,74.53,0,0.08
2011-11-22,76.07,76.1,75.06,75.36,726800,75.36,78.2889,74.53,0,0.08
2011-11-23,74.85,75.33,74.15,74.42,866000,74.42,77.9882,74.15,0,0.1
2011-11-25,74.07,75.59,73.9,75.51,1088600,75.51,77.6044,73.9,0,0.12
2011-11-28,76.96,77.09,75.39,75.73,941300,75.73,77.1598,73.9,0,0.12
2011-11-29,75.62,76.77,75.49,75.92,801600,75.92,77.09,73.9,0,0.12
2011-11-30,77,77.67,76.38,77.24,1086000,77.24,77.09,73.9,1,0.02
2011-12-01,77.31,78.26,76.92,77.7,641000,77.7,73.9,78.26,1,0.04
2011-12-02,78.1,78.24,77.03,77.03,609000,77.03,74.0744,78.26,1,0.04
2011-12-05,78.33,80.67,78.15,79.53,1288500,79.53,74.2418,80.67,1,0.06
2011-12-06,80,80.42,79.44,79.54,827000,79.54,74.6275,80.67,1,0.06
2011-12-07,79.03,79.4,78.47,79.02,825900,79.02,74.9901,80.67,1,0.06
2011-12-08,78.41,79.66,78.4,78.92,886800,78.92,75.3309,80.67,1,0.06
2011-12-09,79.28,81.24,79.06,81.04,995900,81.04,75.6512,81.24,1,0.08
2011-12-12,80.59,81.11,80.1,80.93,1273300,80.93,76.0983,81.24,1,0.08
2011-12-13,81.1,81.21,78.57,78.91,939100,78.91,76.5096,81.24,1,0.08
2011-12-14,78.85,79.18,77.69,78.58,980500,78.58,76.8881,81.24,1,0.08
2011-12-15,78.95,79.49,78.56,78.95,912700,78.95,77.2362,81.24,1,0.08
2011-12-16,79.42,80.9,79.2,79.88,2014400,79.88,77.5565,81.24,1,0.08
2011-12-19,80.4,80.47,78.73,78.97,512700,78.97,77.8512,81.24,1,0.08
2011-12-20,79.95,81.43,79.95,81.31,803400,81.31,78.1223,81.43,1,0.1
2011-12-21,81.58,81.83,80.4,80.71,643000,80.71,78.4531,81.83,1,0.12
2011-12-22,80.8,81.12,79.91,80.11,753100,80.11,78.8583,81.83,1,0.12
2011-12-23,80.66,81.58,80.09,81.55,504700,81.55,79.2149,81.83,1,0.12
2011-12-27,81.26,82.08,81.13,81.7,380600,81.7,79.5287,82.08,1,0.14
2011-12-28,81.85,82.17,80.64,80.97,551600,80.97,79.8859,82.17,1,0.16
2011-12-29,81.13,81.58,80.73,80.99,470500,80.99,80.2514,82.17,1,0.16
2011-12-30,80.88,80.98,79.94,79.95,587300,79.95,80.5583,82.17,0,0.02
2012-01-03,80.95,81.23,78.1,78.15,1233900,78.15,82.17,78.1,0,0.04
2012-01-04,78.37,79.96,77.77,79.34,1121500,79.34,82.0072,77.77,0,0.06
2012-01-05,79.22,80.67,78.54,80.41,723000,80.41,81.753,77.77,0,0.06
2012-01-06,80.28,80.4,79.51,79.86,414300,79.86,81.514,77.77,0,0.06
2012-01-09,80.06,80.54,79.96,80.4,761900,80.4,81.2894,77.77,0,0.06
2012-01-10,80.93,81.38,80.65,80.9,712500,80.9,81.0782,77.77,1,0.02
2012-01-11,81.07,81.5,81,81.38,460400,81.38,77.77,81.5,1,0.04
2012-01-12,81.64,81.89,80.9,81.82,647400,81.82,77.9192,81.89,1,0.06
2012-01-13,81.5,81.96,81.12,81.6,385700,81.6,78.1574,81.96,1,0.08
2012-01-17,82,82.81,81.7,82.3,714500,82.3,78.4617,82.81,1,0.1
2012-01-18,82.2,83.91,81.88,83.68,692300,83.68,78.8965,83.91,1,0.12
2012-01-19,83.89,85.32,83.87,84.78,1179000,84.78,79.4981,85.32,1,0.14
2012-01-20,84.94,85.09,82.09,82.28,1872100,82.28,80.3132,85.32,1,0.14
2012-01-23,82.18,82.78,80.98,81.26,1222500,81.26,81.0141,85.32,0,0.02
2012-01-24,80.95,82.17,80.9,81.81,879600,81.81,85.32,80.9,0,0.04
2012-01-25,81.88,82.72,81.62,82.57,713000,82.57,85.1432,80.9,0,0.04
2012-01-26,83.23,83.8,81.81,81.99,963000,81.99,84.9735,80.9,0,0.04
2012-01-27,82.04,83.01,81.84,82.56,756800,82.56,84.8105,80.9,0,0.04
2012-01-30,82.31,82.8,81.56,82.35,681000,82.35,84.6541,80.9,0,0.04
2012-01-31,82.59,82.59,81.39,81.51,954200,81.51,84.5039,80.9,0,0.04
2012-02-01,81.53,82.19,81.49,81.98,1029100,81.98,84.3598,80.9,0,0.04
2012-02-02,82.09,82.38,81.42,81.54,942600,81.54,84.2214,80.9,0,0.04
2012-02-03,82.43,83.75,82.29,82.83,1028300,82.83,84.0885,80.9,0,0.04
2012-02-06,82.5,83.38,82.06,82.36,796500,82.36,83.961,80.9,0,0.04
2012-02-07,82.27,83.86,82,83.85,1011300,83.85,83.8386,80.9,1,0.02
2012-02-08,83.9,84,82.35,83.44,1594400,83.44,80.9,84,1,0.04
2012-02-09,81.92,84.76,81.9,84.34,1946300,84.34,81.024,84.76,1,0.06
2012-02-10,82.5,84.15,82.5,83.45,1075900,83.45,81.2482,84.76,1,0.06
2012-02-13,83.66,83.99,82.99,83.23,1038800,83.23,81.4589,84.76,1,0.06
2012-02-14,83.1,84.01,82.98,84,1048200,84,81.6569,84.76,1,0.06
2012-02-15,84,84.21,83,83.45,1076000,83.45,81.8431,84.76,1,0.06
2012-02-16,83.66,85.11,83.66,84.51,1560700,84.51,82.0181,85.11,1,0.08
2012-02-17,84.55,85.18,84.17,84.55,1693700,84.55,82.2655,85.18,1,0.1
2012-02-21,84.46,84.88,83.97,84.46,958000,84.46,82.5569,85.18,1,0.1
2012-02-22,84.23,85.08,84.22,84.77,841600,84.77,82.8192,85.18,1,0.1
2012-02-23,84.69,86.59,84.4,86.4,1676400,86.4,83.0553,86.59,1,0.12
2012-02-24,86.33,86.72,85.39,85.67,1128500,85.67,83.4795,86.72,1,0.14
2012-02-27,85.2,86.18,85.2,85.69,911200,85.69,83.9332,86.72,1,0.14
2012-02-28,86,87.36,85.77,87.34,1279800,87.34,84.3233,87.36,1,0.16
2012-02-29,87.05,87.05,86.33,86.5,1509400,86.5,84.8092,87.36,1,0.16
2012-03-01,86.64,88.18,86.52,88.08,1062800,88.08,85.2173,88.18,1,0.18
2012-03-02,88.01,88.71,87.7,88.33,628300,88.33,85.7506,88.71,1,0.2
2012-03-05,88.33,89.98,88.31,89.85,852400,89.85,86.3425,89.98,1,0.2
2012-03-06,89.17,90.16,89.1,89.35,719700,89.35,87.07,90.16,1,0.2
2012-03-07,89.5,90.31,88.98,90.1,847000,90.1,87.688,90.31,1,0.2
2012-03-08,90.27,90.94,89.89,89.92,825200,89.92,88.2124,90.94,1,0.2
2012-03-09,90.28,90.68,89.75,90.42,846300,90.42,88.7579,90.94,1,0.2
2012-03-12,90.46,90.53,89.95,90.06,844500,90.06,89.1943,90.94,1,0.2
2012-03-13,90.46,90.85,89.55,90.07,918200,90.07,89.5435,90.94,1,0.2
2012-03-14,90.11,90.27,89.94,90.21,801100,90.21,89.55,90.94,1,0.2
2012-03-15,90.11,90.32,89.61,90.21,899500,90.21,89.55,90.94,1,0.2
2012-03-16,89.91,90.16,88.95,89.04,1036900,89.04,89.61,90.94,0,0.02
2012-03-19,89.1,89.78,88.68,89.51,760200,89.51,90.94,88.68,0,0.04
2012-03-20,89.23,90,89.1,89.85,694200,89.85,90.8496,88.68,0,0.04
2012-03-21,89.71,90.26,89.63,89.77,867500,89.77,90.7628,88.68,0,0.04
2012-03-22,89.47,90.81,89.21,90.36,778800,90.36,90.6795,88.68,1,0.02
2012-03-23,90.21,90.47,89.01,90.04,663900,90.04,88.68,90.47,1,0.04
2012-03-26,90.62,91.77,90.56,91.51,863500,91.51,88.7516,91.77,1,0.06
2012-03-27,91.38,91.62,90.63,91.27,459200,91.27,88.9327,91.77,1,0.06
2012-03-28,91.08,91.22,90.04,90.69,584600,90.69,89.1029,91.77,1,0.06
2012-03-29,90.08,90.59,89.81,90.56,845100,90.56,89.263,91.77,1,0.06
2012-03-30,91.02,91.79,90.5,91.35,1175800,91.35,89.4134,91.79,1,0.08
2012-04-02,91.19,93.09,91.09,92.86,1021100,92.86,89.6035,93.09,1,0.1
2012-04-03,93.1,94.27,92.84,93.65,1187800,93.65,89.9522,94.27,1,0.12
2012-04-04,92.79,93.25,91.93,92.86,843200,92.86,90.4703,94.27,1,0.12
2012-04-05,92.68,93.43,92.32,92.65,564300,92.65,90.9263,94.27,1,0.12
2012-04-09,92.12,93.28,91.71,93.03,822900,93.03,91.3275,94.27,1,0.12
2012-04-10,92.88,93,91.18,91.47,1117600,91.47,91.6806,94.27,0,0.02
2012-04-11,92.06,93.86,92.06,93.82,930300,93.82,94.27,92.06,0,0.04
2012-04-12,94,94.41,93.37,94.28,709000,94.28,94.1816,92.06,1,0.02
2012-04-13,93.95,94.76,93.94,94.35,743900,94.35,92.06,94.76,1,0.04
2012-04-16,94.53,95.15,93.84,94.76,761500,94.76,92.168,95.15,1,0.06
2012-04-17,95.46,95.8,94.55,95.54,608100,95.54,92.3469,95.8,1,0.08
2012-04-18,95.49,97.03,95.37,96.92,589900,96.92,92.6232,97.03,1,0.1
2012-04-19,96.43,96.75,95.52,95.99,1110300,95.99,93.0638,97.03,1,0.1
2012-04-20,96.2,96.9,95.86,96.45,740500,96.45,93.4605,97.03,1,0.1
2012-04-23,95.9,95.94,94.44,95.35,854400,95.35,93.8174,97.03,1,0.1
2012-04-24,96.5,98.09,93.34,95,1360100,95,94.1387,98.09,0,0.02
2012-04-25,95.71,96.73,95.08,96.62,1039900,96.62,98.09,95.08,0,0.04
2012-04-26,100.99,104.81,97.51,102.64,3778900,102.64,98.09,95.08,1,0.02
2012-04-27,103.11,106.82,102.64,105.98,1620800,105.98,95.08,106.82,1,0.04
2012-04-30,105.53,106.12,105.14,105.5,1085400,105.5,95.5496,106.82,1,0.04
2012-05-01,105.01,106.9,104.36,105.6,1221200,105.6,96.0004,106.9,1,0.06
2012-05-02,105.14,107.13,105.02,106.71,1287400,106.71,96.6544,107.13,1,0.08
2012-05-03,106.51,107.08,105.53,105.89,678100,105.89,97.4924,107.13,1,0.08
2012-05-04,105.14,105.93,104.21,104.3,694900,104.3,98.2634,107.13,1,0.08
2012-05-07,104.07,104.69,103.39,104.12,931200,104.12,98.9728,107.13,1,0.08
2012-05-08,103.63,103.76,101,102.29,1310200,102.29,99.6253,107.13,1,0.08
2012-05-09,101.73,103.35,101.27,102.39,1280800,102.39,100.226,107.13,1,0.08
2012-05-10,102.71,103.7,102.01,103.13,882000,103.13,100.778,107.13,1,0.08
2012-05-11,103.02,104.66,102.79,103.84,938100,103.84,101.27,107.13,1,0.08
2012-05-14,103.1,103.11,100.8,100.89,1506100,100.89,101.739,107.13,0,0.02
2012-05-15,101.17,102.62,99.26,101.03,1357500,101.03,107.13,99.26,0,0.04
2012-05-16,100.96,102.49,100.88,101.95,1100300,101.95,106.815,99.26,0,0.04
2012-05-17,98,98.71,94.08,94.32,3200700,94.32,106.513,94.08,0,0.06
2012-05-18,94.97,97.21,92.38,93.3,2507100,93.3,105.767,92.38,0,0.08
2012-05-21,93.58,96.12,92.15,95.76,1624200,95.76,104.696,92.15,0,0.1
2012-05-22,92.93,96.29,91.65,95.32,1938400,95.32,103.441,91.65,0,0.12
2012-05-23,94.76,96.94,94.76,96.73,1400000,96.73,102.026,91.65,0,0.12
2012-05-24,97.16,97.75,95.85,96.28,1084500,96.28,100.781,91.65,0,0.12
2012-05-25,96.57,97.47,96.16,96.3,961600,96.3,99.6855,91.65,0,0.12
2012-05-29,96.89,97.76,96.08,97.08,1115700,97.08,98.7213,91.65,0,0.12
2012-05-30,96.62,96.7,95.71,95.72,1454700,95.72,97.8727,91.65,0,0.12
2012-05-31,96.21,96.49,95.27,95.79,1476800,95.79,97.76,91.65,0,0.12
2012-06-01,94.7,95.31,92.85,93.05,1753200,93.05,97.0268,91.65,0,0.12
2012-06-04,93.38,94.29,93,94.01,1721800,94.01,96.49,91.65,0,0.12
2012-06-05,94.08,95.64,93.38,95.18,1079300,95.18,95.9092,91.65,0,0.12
2012-06-06,95.51,99.1,95.46,98.46,1418600,98.46,95.64,91.65,1,0.02
2012-06-07,99.49,99.59,96.91,97.21,1363000,97.21,91.65,99.59,1,0.04
2012-06-08,96.56,98.14,96.56,98.09,1000000,98.09,91.9676,99.59,1,0.04
2012-06-11,98.52,99.23,96.96,97.07,971800,97.07,92.2725,99.59,1,0.04
2012-06-12,97.56,100.12,97.2,99.98,1336100,99.98,92.5652,100.12,1,0.06
2012-06-13,99.63,100.34,97.47,97.59,1043900,97.59,93.0185,100.34,1,0.08
2012-06-14,97.96,99.5,97.75,98.34,997900,98.34,93.6042,100.34,1,0.08
2012-06-15,98.83,99.45,98.35,99.05,1418800,99.05,94.1431,100.34,1,0.08
2012-06-18,99.06,101.49,98.78,101.48,1105500,101.48,94.6388,101.49,1,0.1
2012-06-19,101.75,102.96,100.5,101.11,1338100,101.11,95.3239,102.96,1,0.12
2012-06-20,101.1,101.43,99.91,100.2,884400,100.2,96.2403,102.96,1,0.12
2012-06-21,100.59,100.77,96.97,97.15,1227100,97.15,97.0466,102.96,0,0.02
2012-06-22,97.59,97.85,96.58,97.35,916500,97.35,102.96,96.58,0,0.04
2012-06-25,96.96,97.23,95.05,95.23,1010400,95.23,102.705,95.05,0,0.06
2012-06-26,95.52,97.03,94.55,96.44,1178400,96.44,102.246,94.55,0,0.08
2012-06-27,77.6,83.44,75.61,82.61,12858100,82.61,101.63,75.61,0,0.1
2012-06-28,82.11,82.91,80.27,81.34,3599300,81.34,99.0279,75.61,0,0.1
2012-06-29,82.21,85.06,82.2,83.77,2354400,83.77,96.6861,75.61,0,0.1
2012-07-02,84.25,85.49,82.46,85.1,2738900,85.1,94.5785,75.61,0,0.1
2012-07-03,85,85.24,84.23,84.36,812900,84.36,92.6816,75.61,0,0.1
2012-07-05,84.36,86.97,84.06,86.58,1746200,86.58,90.9745,75.61,0,0.1
2012-07-06,86.51,86.87,85.44,86.74,1105700,86.74,89.438,75.61,0,0.1
2012-07-09,86.5,86.83,85.31,86.73,1333200,86.73,88.0552,75.61,0,0.1
2012-07-10,86.95,87.53,85.57,87.22,1566700,87.22,86.87,75.61,1,0.02
2012-07-11,87.01,88.4,86.89,88.02,1462300,88.02,75.61,88.4,1,0.04
2012-07-12,87.28,92.03,87.28,91.21,2984600,91.21,76.1216,92.03,1,0.06
2012-07-13,91.36,92.49,91.21,91.7,1559800,91.7,77.0761,92.49,1,0.08
2012-07-16,91.3,91.54,90.36,90.59,1525200,90.59,78.3092,92.49,1,0.08
2012-07-17,91.54,92.98,91.3,92.53,1202100,92.53,79.4437,92.98,1,0.1
2012-07-18,92.55,94.82,92.33,94.56,1211800,94.56,80.7973,94.82,1,0.12
2012-07-19,94.59,97,92.24,94.15,2511200,94.15,82.48,97,1,0.14
2012-07-20,93.85,93.85,90.99,91.31,1852900,91.31,84.5128,97,1,0.14
2012-07-23,89.78,90.86,88.8,90.3,1421700,90.3,86.261,97,1,0.14
2012-07-24,90.36,90.76,88.28,88.88,1021500,88.88,87.7645,97,1,0.14
2012-07-25,88.93,90.98,88.15,90.1,1877700,90.1,88.28,97,0,0.02
2012-07-26,88.9,90.62,85,86.97,3943200,86.97,97,85,0,0.04
2012-07-27,87.95,89.06,86.17,87.17,1975700,87.17,96.52,85,0,0.04
2012-07-30,84.4,87.45,83.88,86.05,2086000,86.05,96.0592,83.88,0,0.06
2012-07-31,85.65,86.76,85.17,85.74,1262300,85.74,95.3284,83.88,0,0.06
2012-08-01,86.29,87.3,84.99,85.07,1163300,85.07,94.6415,83.88,0,0.06
2012-08-02,84.48,86,84.06,84.56,1204400,84.56,93.9958,83.88,0,0.06
2012-08-03,85.88,86.24,85,85.72,901500,85.72,93.3889,83.88,0,0.06
2012-08-06,85.72,86.52,85.21,86.1,1118200,86.1,92.8184,83.88,0,0.06
2012-08-07,86.01,87.69,85.98,87.21,1038700,87.21,92.2821,83.88,0,0.06
2012-08-08,86.81,87.6,86.56,86.7,1146400,86.7,91.7779,83.88,0,0.06
2012-08-09,85.67,86.38,84.55,85,1789800,85,91.3041,83.88,0,0.06
2012-08-10,84.99,85.63,84.34,84.62,846700,84.62,90.8586,83.88,0,0.06
2012-08-13,84.5,85.43,84.49,84.95,1216300,84.95,90.4399,83.88,0,0.06
2012-08-14,85.16,86.16,84.44,84.64,828800,84.64,90.0463,83.88,0,0.06
2012-08-15,84.79,85.77,84.61,84.95,862900,84.95,89.6763,83.88,0,0.06
2012-08-16,84.98,87.33,84.35,87.21,1091900,87.21,89.3285,83.88,0,0.06
2012-08-17,87.38,88.9,86.5,87.99,1542100,87.99,89.0016,83.88,0,0.06
2012-08-20,87.46,87.97,86,86.49,1328700,86.49,88.9,83.88,0,0.06
2012-08-21,86.44,87,85.6,85.78,686700,85.78,88.9,83.88,0,0.06
