Date,Open,High,Low,Close,Volume,Adj Close,SAR,EP,Trend,AF
2011-08-23,296.99,300,294.18,299.31,399000,299.31,281.668,300,1,0.18
2011-08-24,297.54,304.34,297.5,304.1,533600,304.1,284.967,304.34,1,0.2
2011-08-25,302.95,306,297.43,298.43,300300,298.43,288.842,306,1,0.2
2011-08-26,297.96,302.76,295.31,301.3,245700,301.3,292.274,306,1,0.2
2011-08-29,304.53,307.69,303,307.14,294100,307.14,295.019,307.69,1,0.2
2011-08-30,307.63,310,305.23,308.53,431800,308.53,295.31,310,1,0.2
2011-08-31,310.24,310.87,304.84,307,321600,307,298.248,310.87,1,0.2
2011-09-01,304.31,312.75,304.31,312.05,427100,312.05,300.772,312.75,1,0.2
2011-09-02,308.45,312.17,307.87,310.85,373800,310.85,303.168,312.75,1,0.2
2011-09-06,306,314,304.95,313.83,485600,313.83,304.31,314,1,0.2
2011-09-07,314.5,317.86,314.25,316.67,343000,316.67,304.95,317.86,1,0.2
2011-09-08,315.96,318.3,315,316.1,357000,316.1,304.95,318.3,1,0.2
2011-09-09,315.15,318.79,312.12,314.49,333400,314.49,307.62,318.79,1,0.2
2011-09-12,312.97,316.44,311.14,316.18,414500,316.18,309.854,318.79,1,0.2
2011-09-13,316.49,320.49,312.38,319.48,475400,319.48,311.14,320.49,1,0.2
2011-09-14,320.5,326.47,317.66,324.38,449800,324.38,311.14,326.47,1,0.2
2011-09-15,325.78,327,324,325.77,337700,325.77,312.38,327,1,0.2
2011-09-16,327.7,332.93,326.69,331.25,1197800,331.25,315.304,332.93,1,0.2
2011-09-19,329.31,333.99,329,331.95,730700,331.95,318.829,333.99,1,0.2
2011-09-20,329.68,332.95,325.91,327.75,858200,327.75,321.861,333.99,1,0.2
2011-09-21,327.29,329,322.59,322.79,449200,322.79,324.287,333.99,0,0.02
2011-09-22,317.87,320.37,311.72,316.13,713200,316.13,333.99,311.72,0,0.04
2011-09-23,316.55,322.62,316,321.7,399800,321.7,333.099,311.72,0,0.04
2011-09-26,323.18,327.17,321.47,327.12,356000,327.12,332.244,311.72,0,0.04
2011-09-27,330.1,330.1,324.37,326,650200,326,331.423,311.72,0,0.04
2011-09-28,325.99,326.31,321.28,321.94,335700,321.94,330.635,311.72,0,0.04
2011-09-29,337.23,337.23,313.18,317.58,529500,317.58,330.1,311.72,1,0.02
2011-09-30,314.57,325.53,313.71,319.19,535700,319.19,311.72,325.53,1,0.04
2011-10-03,318.42,322.02,311.87,311.88,428700,311.88,312.272,325.53,0,0.02
2011-10-04,308.21,320,307.16,320,406100,320,325.53,307.16,0,0.04
2011-10-05,320,320.37,311.95,317.42,382500,317.42,324.795,307.16,0,0.04
2011-10-06,317.06,323.19,316.11,322.37,362100,322.37,324.09,307.16,0,0.04
2011-10-07,323.33,328.68,320.42,324.02,339900,324.02,323.413,307.16,1,0.02
2011-10-10,326.87,331.83,325.41,331.7,330300,331.7,307.16,331.83,1,0.04
2011-10-11,331.18,332.68,325.98,327.61,296900,327.61,308.147,332.68,1,0.06
2011-10-12,328.09,329.95,323.74,327.66,427500,327.66,309.619,332.68,1,0.06
2011-10-13,327.14,328.76,325,326.56,359900,326.56,311.002,332.68,1,0.06
2011-10-14,329,330,326.77,328.12,336400,328.12,312.303,332.68,1,0.06
2011-10-17,325.75,331.43,325.74,327,334400,327,313.526,332.68,1,0.06
2011-10-18,326.3,327.31,324.53,326.03,489900,326.03,314.675,332.68,1,0.06
2011-10-19,326.03,327.41,323.73,324.99,509500,324.99,315.755,332.68,1,0.06
2011-10-20,327.03,328.61,325.18,326.95,346600,326.95,316.771,332.68,1,0.06
2011-10-21,331.32,331.64,327.11,327.5,384600,327.5,317.725,332.68,1,0.06
2011-10-24,328,330.89,327.39,330.19,452900,330.19,318.623,332.68,1,0.06
2011-10-25,330.09,332.92,327.4,327.93,333600,327.93,319.466,332.92,1,0.08
2011-10-26,333.78,333.78,325.84,327.79,304200,327.79,320.542,333.78,1,0.1
2011-10-27,333.09,333.75,329.51,330.73,456200,330.73,321.866,333.78,1,0.1
2011-10-28,330.61,331.64,326.03,327.82,245800,327.82,323.058,333.78,1,0.1
2011-10-31,326.01,328.51,323.59,323.59,399800,323.59,324.13,333.78,0,0.02
2011-11-01,318.58,329.35,317.31,325.67,491200,325.67,333.78,317.31,0,0.04
2011-11-02,327.51,327.62,323.77,324.44,389100,324.44,333.121,317.31,0,0.04
2011-11-03,325.61,326.32,321.58,324.66,355600,324.66,332.489,317.31,0,0.04
2011-11-04,324.67,326.24,322.31,325,300600,325,331.882,317.31,0,0.04
2011-11-07,323.97,327.6,323.84,327.11,139800,327.11,331.299,317.31,0,0.04
2011-11-08,326.37,334,326.37,333.79,300900,333.79,330.739,317.31,1,0.02
2011-11-09,330,332.88,325.01,325.64,277400,325.64,317.31,332.88,1,0.04
2011-11-10,327.61,331.21,327,330.71,233500,330.71,317.933,332.88,1,0.04
2011-11-11,332.1,337.96,330.48,337.66,230200,337.66,318.531,337.96,1,0.06
2011-11-14,337.85,341.89,335.63,336.23,202400,336.23,319.696,341.89,1,0.08
2011-11-15,336.48,338.26,334.79,337.15,165700,337.15,321.472,341.89,1,0.08
2011-11-16,336.04,337.4,331.24,332.04,134800,332.04,323.105,341.89,1,0.08
2011-11-17,331.59,332.63,327.21,328.32,154900,328.32,324.608,341.89,1,0.08
2011-11-18,329.65,331.14,327.64,329.4,137800,329.4,325.991,341.89,1,0.08
2011-11-21,327.48,328.72,323.47,325.33,209400,325.33,327.21,341.89,0,0.02
2011-11-22,324.41,325.05,320.29,320.82,264600,320.82,341.89,320.29,0,0.04
2011-11-23,319.32,320.72,316.6,318.06,183900,318.06,341.026,316.6,0,0.06
2011-11-25,316.59,322.96,315.26,322.96,151600,322.96,339.56,315.26,0,0.08
2011-11-28,326.23,329.28,318.33,319.51,272000,319.51,337.616,315.26,0,0.08
2011-11-29,319.14,324.46,318.75,323.43,175600,323.43,335.828,315.26,0,0.08
