Date,Open,High,Low,Close,Volume,Adj Close,SAR,EP,Trend,AF
2011-07-05,37.29,37.57,37.09,37.49,38700,37.49,35.5301,37.57,1,0.12
2011-07-06,37.49,37.75,37.38,37.61,46500,37.61,35.7748,37.75,1,0.14
2011-07-07,37.76,38,37.46,37.48,42000,37.48,36.0514,38,1,0.16
2011-07-08,37.35,37.82,37.22,37.28,38100,37.28,36.3631,38,1,0.16
2011-07-11,37.13,37.27,36.67,36.99,32000,36.99,36.625,38,1,0.16
2011-07-12,36.99,37.5,36.82,37.17,29600,37.17,36.67,38,1,0.16
2011-07-13,37.38,37.64,37.38,37.45,45100,37.45,36.67,38,1,0.16
2011-07-14,37.75,37.75,36.91,37.1,35200,37.1,36.82,38,1,0.16
2011-07-15,37.16,37.2,36.87,37.1,48700,37.1,36.91,38,0,0.02
2011-07-18,37.06,37.29,36.8,36.94,12800,36.94,38,36.8,0,0.04
2011-07-19,37.02,37.53,36.4,36.89,38100,36.89,37.952,36.4,0,0.06
2011-07-20,37.08,37.28,36.84,36.97,15200,36.97,37.8589,36.4,0,0.06
2011-07-21,37.22,37.34,36.34,37.09,37100,37.09,37.7713,36.34,0,0.08
2011-07-22,36.99,37.21,36.76,36.9,17000,36.9,37.6568,36.34,0,0.08
2011-07-25,36.61,37.02,36.34,36.64,12800,36.64,37.5515,36.34,0,0.08
2011-07-26,36.83,36.84,36.25,36.38,27000,36.38,37.4546,36.25,0,0.1
2011-07-27,36.15,36.84,35.39,35.54,89900,35.54,37.3341,35.39,0,0.12
2011-07-28,35.18,35.19,32.2,33.98,632300,33.98,37.1008,32.2,0,0.14
2011-07-29,33.65,33.98,32.95,33.84,78400,33.84,36.84,32.2,0,0.14
2011-08-01,34,34.68,33.68,34.5,91700,34.5,36.1904,32.2,0,0.14
2011-08-02,34.5,34.78,34.2,34.45,61500,34.45,35.6317,32.2,0,0.14
2011-08-03,34.31,34.93,34.29,34.69,73300,34.69,35.1513,32.2,0,0.14
2011-08-04,34.46,34.56,33.62,34,111400,34,34.93,32.2,0,0.14
2011-08-05,34.07,34.82,33.35,33.95,82500,33.95,34.93,32.2,0,0.14
2011-08-08,33.33,34.15,31.06,31.79,169200,31.79,34.82,31.06,0,0.16
2011-08-09,32.13,32.49,31.73,32.39,109200,32.39,34.82,31.06,0,0.16
2011-08-10,31.92,33.44,31.17,32.46,95800,32.46,34.2184,31.06,0,0.16
2011-08-11,32.5,33.61,31.94,33.44,69400,33.44,33.7131,31.06,0,0.16
2011-08-12,33.5,33.76,32.95,33.71,79300,33.71,33.61,31.06,1,0.02
2011-08-15,34,34.31,33.52,34.27,89300,34.27,31.06,34.31,1,0.04
2011-08-16,33.92,34.28,33.5,34.16,60900,34.16,31.19,34.31,1,0.04
2011-08-17,34.32,34.74,33.96,34.34,28400,34.34,31.3148,34.74,1,0.06
2011-08-18,33.61,34.05,33.07,33.4,46900,33.4,31.5203,34.74,1,0.06
2011-08-19,33.01,33.27,32.09,32.3,94200,32.3,31.7135,34.74,1,0.06
2011-08-22,32.5,33.29,32.36,32.68,74700,32.68,31.8951,34.74,1,0.06
2011-08-23,32.58,32.92,32.31,32.8,100700,32.8,32.0658,34.74,1,0.06
2011-08-24,32.93,33.14,32.61,32.79,142900,32.79,32.2262,34.74,1,0.06
2011-08-25,33,33.39,32.36,32.66,128200,32.66,32.31,34.74,1,0.06
2011-08-26,32.73,32.87,32.13,32.82,124200,32.82,32.36,34.74,0,0.02
2011-08-29,33.22,33.99,33.22,33.68,60100,33.68,34.74,33.22,0,0.04
2011-08-30,33.59,34.02,32.08,33.93,54900,33.93,34.6792,32.08,0,0.06
2011-08-31,34,34.87,33.82,34.85,79200,34.85,34.5232,32.08,1,0.02
2011-09-01,34.76,35.53,34.76,35.13,92900,35.13,32.08,35.53,1,0.04
2011-09-02,35.12,35.21,34.63,34.83,37400,34.83,32.218,35.53,1,0.04
2011-09-06,34.09,35.25,32.67,35.16,70900,35.16,32.3505,35.53,1,0.04
2011-09-07,35.65,35.65,35.03,35.32,75100,35.32,32.4777,35.65,1,0.06
2011-09-08,35.11,35.75,35.11,35.63,58700,35.63,32.668,35.75,1,0.08
2011-09-09,35.36,35.56,34.57,34.73,111300,34.73,32.9146,35.75,1,0.08
2011-09-12,34.62,35.22,34.15,35.22,67900,35.22,33.1414,35.75,1,0.08
2011-09-13,35.57,35.96,35.32,35.66,65700,35.66,33.3501,35.96,1,0.1
2011-09-14,35.96,36.5,35.51,36.3,40200,36.3,33.6111,36.5,1,0.12
2011-09-15,36.55,36.61,35.89,36.08,36300,36.08,33.9577,36.61,1,0.14
2011-09-16,36.05,37.02,35.65,36.98,121100,36.98,34.3291,37.02,1,0.16
2011-09-19,36.56,37.19,36.14,37.05,60500,37.05,34.7596,37.19,1,0.18
2011-09-20,37.16,37.49,36.83,37.04,40600,37.04,35.1971,37.49,1,0.2
2011-09-21,36.93,37.43,36.51,36.74,42700,36.74,35.6557,37.49,1,0.2
2011-09-22,35.91,36.96,35.36,35.4,47600,35.4,36.0225,37.49,0,0.02
2011-09-23,35.64,36.02,35.54,35.88,57900,35.88,37.49,35.54,0,0.04
2011-09-26,36,36.22,35.05,35.27,53900,35.27,37.412,35.05,0,0.06
2011-09-27,35.69,35.99,35.12,35.13,38800,35.13,37.2703,35.05,0,0.06
2011-09-28,35.3,35.39,34.59,35.16,42100,35.16,37.1371,34.59,0,0.08
2011-09-29,35.67,36.58,35.1,35.18,43000,35.18,36.9333,34.59,0,0.08
2011-09-30,35.03,35.53,34.44,35.39,66900,35.39,36.7458,34.44,0,0.1
2011-10-03,36.16,36.16,34.35,34.68,55900,34.68,36.58,34.35,0,0.12
2011-10-04,34.32,34.63,33.63,34.41,86900,34.41,36.3124,33.63,0,0.14
2011-10-05,34.44,35.26,34.38,35.1,47300,35.1,36.16,33.63,0,0.14
2011-10-06,35.04,35.6,34.64,35.49,44900,35.49,35.8058,33.63,0,0.14
2011-10-07,35.71,35.71,35.08,35.47,36200,35.47,35.6,33.63,1,0.02
2011-10-10,36.01,36.03,35.29,35.57,51000,35.57,33.63,36.03,1,0.04
2011-10-11,35.99,36.76,35.98,36.31,55500,36.31,33.726,36.76,1,0.06
2011-10-12,36.54,37.09,36.5,36.92,55700,36.92,33.908,37.09,1,0.08
2011-10-13,37,37.09,36.6,36.6,30700,36.6,34.1626,37.09,1,0.08
2011-10-14,37.04,37.2,36.56,36.6,30100,36.6,34.3968,37.2,1,0.1
2011-10-17,36.67,36.82,35.92,35.94,24400,35.94,34.6771,37.2,1,0.1
2011-10-18,36.03,36.5,36.03,36.26,28000,36.26,34.9294,37.2,1,0.1
2011-10-19,36.14,36.29,35.86,35.9,28000,35.9,35.1565,37.2,1,0.1
2011-10-20,35.98,36.26,35.67,35.67,23200,35.67,35.3608,37.2,1,0.1
2011-10-21,35.96,35.96,35.57,35.76,33600,35.76,35.5447,37.2,1,0.1
2011-10-24,35.75,36.7,35.69,36.62,59300,36.62,35.57,37.2,1,0.1
2011-10-25,36.58,37.23,36.08,37.04,58800,37.04,35.57,37.23,1,0.12
2011-10-26,37.5,37.5,36.74,37.42,60500,37.42,35.69,37.5,1,0.14
2011-10-27,38,40.87,37.72,39.95,483700,39.95,35.9434,40.87,1,0.16
2011-10-28,39.9,40.54,39.59,40.45,67000,40.45,36.7317,40.87,1,0.16
2011-10-31,40.1,40.58,39.73,40.25,142300,40.25,37.3938,40.87,1,0.16
2011-11-01,39.48,40.5,39.2,40.44,112700,40.44,37.95,40.87,1,0.16
2011-11-02,40.5,42.69,40.35,42.69,164900,42.69,38.4172,42.69,1,0.18
2011-11-03,42.75,43.55,42.22,43.54,123500,43.54,39.1863,43.55,1,0.2
2011-11-04,43.25,43.5,42.99,43.31,97700,43.31,40.059,43.55,1,0.2
2011-11-07,43.31,43.31,42.55,42.64,55300,42.64,40.7572,43.55,1,0.2
2011-11-08,43.02,43.44,42.72,42.77,72700,42.77,41.3158,43.55,1,0.2
2011-11-09,42.32,43.35,42.28,42.89,52800,42.89,41.7626,43.55,1,0.2
2011-11-10,43.01,43.26,42.04,42.5,54900,42.5,42.1201,43.55,0,0.02
2011-11-11,42.71,44.09,42.71,43.98,131800,43.98,43.55,42.71,1,0.02
2011-11-14,43.97,43.97,43.47,43.76,104700,43.76,42.71,43.97,1,0.04
2011-11-15,43.7,44.89,43.7,44.87,101000,44.87,42.71,44.89,1,0.06
2011-11-16,44.95,45.65,44.71,45.29,130400,45.29,42.8408,45.65,1,0.08
2011-11-17,45.44,45.7,45.28,45.66,126800,45.66,43.0655,45.7,1,0.1
2011-11-18,45.92,45.92,44.74,45.52,117700,45.52,43.329,45.92,1,0.12
2011-11-21,45.42,45.91,45.2,45.33,134200,45.33,43.6399,45.92,1,0.12
2011-11-22,45.31,46.58,45.18,46.39,129500,46.39,43.9135,46.58,1,0.14
2011-11-23,46.09,46.63,46.02,46.53,112600,46.53,44.2868,46.63,1,0.16
2011-11-25,46.38,46.83,46.03,46.2,71300,46.2,44.6617,46.83,1,0.18
2011-11-28,47.03,47.13,46.65,47.02,95300,47.02,45.052,47.13,1,0.2
2011-11-29,47.21,47.33,46.43,46.67,133500,46.67,45.4676,47.33,1,0.2
2011-11-30,47.44,47.77,47.01,47.61,254500,47.61,45.8401,47.77,1,0.2
2011-12-01,47.5,47.86,47.01,47.72,170500,47.72,46.2261,47.86,1,0.2
2011-12-02,47.87,48.15,47.79,48.1,151900,48.1,46.5529,48.15,1,0.2
2011-12-05,48.23,48.52,47.91,48.24,161200,48.24,46.8723,48.52,1,0.2
2011-12-06,48.52,49.83,48.28,49.63,223400,49.63,47.2018,49.83,1,0.2
2011-12-07,49.72,49.88,49.09,49.88,129700,49.88,47.7275,49.88,1,0.2
2011-12-08,49.52,50.43,49.52,50.21,251700,50.21,48.158,50.43,1,0.2
2011-12-09,50.2,50.27,50.01,50.23,280900,50.23,48.6124,50.43,1,0.2
2011-12-12,50.42,50.93,49.95,50.69,128800,50.69,48.9759,50.93,1,0.2
2011-12-13,50.84,51.32,50.64,50.7,138200,50.7,49.3667,51.32,1,0.2
2011-12-14,50.34,51.3,49.4,49.51,110100,49.51,49.7574,51.32,0,0.02
2011-12-15,49.74,49.79,48.88,49.17,210000,49.17,51.32,48.88,0,0.04
2011-12-16,49.35,50,48.73,49.66,149900,49.66,51.3,48.73,0,0.06
2011-12-19,49.93,50.09,49.42,49.55,72000,49.55,51.1458,48.73,0,0.06
2011-12-20,49.85,50,49.81,49.9,111500,49.9,51.0009,48.73,0,0.06
2011-12-21,49.78,49.89,49.42,49.72,82400,49.72,50.8646,48.73,0,0.06
2011-12-22,49.7,49.94,49.55,49.69,58900,49.69,50.7365,48.73,0,0.06
2011-12-23,49.86,50.17,49.81,49.93,75100,49.93,50.6161,48.73,0,0.06
2011-12-27,50,50.65,49.84,50.07,153500,50.07,50.503,48.73,1,0.02
2011-12-28,50,50.32,49.85,50,68500,50,48.73,50.32,1,0.04
2011-12-29,50,50.22,49.94,50.09,84600,50.09,48.7936,50.32,1,0.04
2011-12-30,50.13,50.28,50.07,50.18,37100,50.18,48.8547,50.32,1,0.04
2012-01-03,50.58,50.82,49.18,49.26,72100,49.26,48.9133,50.82,1,0.06
2012-01-04,49.15,49.41,47.9,48.55,198300,48.55,49.0277,50.82,0,0.02
2012-01-05,48.36,50.38,48.36,50.33,144700,50.33,50.82,48.36,0,0.04
2012-01-06,50.17,50.71,50.17,50.49,105600,50.49,50.7216,48.36,0,0.04
2012-01-09,50.5,50.56,50.23,50.38,189900,50.38,50.71,48.36,0,0.04
2012-01-10,50.53,50.77,49.75,49.75,132500,49.75,50.71,48.36,1,0.02
2012-01-11,49.78,49.92,48.34,48.9,208100,48.9,48.36,49.92,0,0.02
2012-01-12,49.4,50.53,48.23,50.43,104700,50.43,49.92,48.23,1,0.02
2012-01-13,50.1,50.68,50,50.46,65700,50.46,48.23,50.68,1,0.04
2012-01-17,50.67,51,50.53,50.6,85500,50.6,48.23,51,1,0.06
2012-01-18,50.67,50.82,50.5,50.5,32800,50.5,48.3962,51,1,0.06
2012-01-19,50.6,50.81,50.18,50.31,77300,50.31,48.5524,51,1,0.06
2012-01-20,50.31,50.88,50.31,50.64,62400,50.64,48.6993,51,1,0.06
2012-01-23,50.97,52.6,50.68,52.06,208400,52.06,48.8373,52.6,1,0.08
2012-01-24,52.09,53.2,51.48,52.92,170600,52.92,49.1383,53.2,1,0.1
2012-01-25,52.96,53.39,52.57,53.28,78500,53.28,49.5445,53.39,1,0.12
2012-01-26,53.58,54.26,53.2,54.13,158000,54.13,50.006,54.26,1,0.14
2012-01-27,54.36,54.36,53.86,54.06,145100,54.06,50.6015,54.36,1,0.16
2012-01-30,54,54,53.21,53.32,104900,53.32,51.2029,54.36,1,0.16
2012-01-31,53.65,53.99,53.35,53.49,70400,53.49,51.708,54.36,1,0.16
2012-02-01,54.04,54.08,53.35,53.78,67200,53.78,52.1323,54.36,1,0.16
2012-02-02,53.74,54.36,53.58,53.9,90200,53.9,52.4888,54.36,1,0.16
2012-02-03,53.94,53.94,52.62,53.1,79200,53.1,52.7882,54.36,0,0.02
2012-02-06,52.84,53.07,52.44,52.93,43600,52.93,54.36,52.44,0,0.04
2012-02-07,52.76,53.02,52.45,52.79,71900,52.79,54.2832,52.44,0,0.04
2012-02-08,52.8,53.03,52.43,52.54,49700,52.54,54.2095,52.43,0,0.06
2012-02-09,52.85,53.83,52.4,53.17,71800,53.17,54.1027,52.4,0,0.08
2012-02-10,53.1,54.01,50.27,50.5,192200,50.5,53.9665,50.27,1,0.02
2012-02-13,50.84,51.58,50.28,51.24,178300,51.24,50.27,51.58,1,0.04
2012-02-14,51.31,52.95,51.31,52.95,181900,52.95,50.27,52.95,1,0.06
2012-02-15,53.35,54.27,52.79,53.5,172400,53.5,50.28,54.27,1,0.08
2012-02-16,55,56.47,53.8,54.69,388800,54.69,50.5992,56.47,1,0.1
2012-02-17,54.95,59.73,54.93,59.14,375300,59.14,51.1863,59.73,1,0.12
2012-02-21,59.94,60.7,59,60.16,318900,60.16,52.2115,60.7,1,0.14
2012-02-22,59.77,63.22,59.76,62.48,371500,62.48,53.3999,63.22,1,0.16
2012-02-23,62.97,64.7,61.12,63.99,321700,63.99,54.9711,64.7,1,0.18
2012-02-24,63.76,65.71,63.76,64.61,231800,64.61,56.7223,65.71,1,0.2
2012-02-27,64.94,65.25,62.38,64.78,183100,64.78,58.5199,65.71,1,0.2
2012-02-28,65.34,65.6,63.78,64.37,127000,64.37,59.9579,65.71,1,0.2
2012-02-29,64.8,65.21,63.58,64.44,144300,64.44,61.1083,65.71,1,0.2
2012-03-01,64.44,64.88,63.58,63.6,214400,63.6,62.0286,65.71,1,0.2
2012-03-02,63.55,63.75,62.89,63.42,172400,63.42,62.7649,65.71,1,0.2
2012-03-05,64.41,64.41,63.48,63.85,182400,63.85,62.89,65.71,1,0.2
2012-03-06,63.89,64.74,63,63.88,133400,63.88,62.89,65.71,1,0.2
2012-03-07,64.43,64.81,63.5,63.59,169300,63.59,63,65.71,1,0.2
2012-03-08,63.53,63.64,59.59,61.22,420600,61.22,63,65.71,0,0.02
2012-03-09,60.93,63.78,60.93,63.26,215700,63.26,65.71,60.93,0,0.04
2012-03-12,63.39,64,62.99,63.43,163300,63.43,65.5188,60.93,0,0.04
2012-03-13,64,64.07,62.54,63.57,159100,63.57,65.3352,60.93,0,0.04
2012-03-14,63.81,64.34,62.61,63.77,133800,63.77,65.159,60.93,0,0.04
2012-03-15,64.39,64.39,63.36,63.53,131300,63.53,64.9899,60.93,0,0.04
2012-03-16,63.8,64,62.45,62.67,106200,62.67,64.8275,60.93,0,0.04
2012-03-19,62.6,64.88,62.02,64.18,158400,64.18,64.6716,60.93,1,0.02
2012-03-20,63.88,64.69,63.67,64.21,87300,64.21,60.93,64.69,1,0.04
2012-03-21,64.67,64.67,63.92,64.23,89200,64.23,61.0804,64.69,1,0.04
2012-03-22,63.88,64.01,62,63.52,108000,63.52,61.2248,64.69,1,0.04
2012-03-23,63.37,64.07,62.49,63.39,82500,63.39,61.3634,64.69,1,0.04
2012-03-26,63.97,64.49,63.12,63.73,120800,63.73,61.4965,64.69,1,0.04
2012-03-27,63.8,64.1,62.54,63.04,90600,63.04,61.6242,64.69,1,0.04
2012-03-28,63.27,63.49,61.79,62.15,95300,62.15,61.7468,64.69,1,0.04
2012-03-29,62.26,62.97,60.88,62.61,124800,62.61,61.79,64.69,0,0.02
2012-03-30,62.81,62.81,60.5,60.64,133600,60.64,64.69,60.5,0,0.04
2012-04-02,60.35,62.5,60.22,62.3,110900,62.3,64.5224,60.22,0,0.06
2012-04-03,62.48,63.49,62.12,62.62,74600,62.62,64.2643,60.22,0,0.06
2012-04-04,62.35,62.62,60.7,60.85,102400,60.85,64.0216,60.22,0,0.06
2012-04-05,60.7,61.47,60.34,61.11,83700,61.11,63.7935,60.22,0,0.06
2012-04-09,60.37,60.83,58.7,59.41,157700,59.41,63.5791,58.7,0,0.08
2012-04-10,59.17,59.22,56.79,57.03,141600,57.03,63.1888,56.79,0,0.1
2012-04-11,57.74,58.27,56.81,57.29,177900,57.29,62.5489,56.79,0,0.1
2012-04-12,57.37,58.79,57.37,58.3,157000,58.3,61.973,56.79,0,0.1
2012-04-13,58.05,58.62,57,57.67,118400,57.67,61.4547,56.79,0,0.1
2012-04-16,57.46,57.92,57.04,57.71,76000,57.71,60.9882,56.79,0,0.1
2012-04-17,57.94,58.96,57.8,58.02,77000,58.02,60.5684,56.79,0,0.1
2012-04-18,58,59.48,57.74,59.19,61300,59.19,60.1906,56.79,0,0.1
2012-04-19,59.15,59.7,58.12,58.96,226800,58.96,59.8505,56.79,0,0.1
2012-04-20,57.8,59.64,57.8,58.9,175000,58.9,59.7,56.79,0,0.1
2012-04-23,58.48,59.08,58.03,58.71,82100,58.71,59.7,56.79,0,0.1
2012-04-24,58.74,59.15,58.38,58.79,192400,58.79,59.64,56.79,0,0.1
2012-04-25,59.04,60.18,58.79,59.93,114300,59.93,59.355,56.79,1,0.02
2012-04-26,60.57,63,57.74,60.95,215200,60.95,56.79,63,1,0.04
2012-04-27,61.35,61.73,60.42,60.52,97000,60.52,57.0384,63,1,0.04
2012-04-30,60.72,61.75,59.46,59.83,47900,59.83,57.2769,63,1,0.04
2012-05-01,59.83,60.17,58.99,59.14,93000,59.14,57.5058,63,1,0.04
2012-05-02,59.09,59.3,58.03,59.09,52000,59.09,57.7256,63,1,0.04
2012-05-03,59.38,59.64,58.51,59.34,82900,59.34,57.9365,63,1,0.04
2012-05-04,59.15,59.15,56.97,57.19,93100,57.19,58.03,63,0,0.02
2012-05-07,56.81,56.92,56,56.19,95000,56.19,63,56,0,0.04
2012-05-08,56.01,56.31,53.8,54.29,183900,54.29,62.72,53.8,0,0.06
2012-05-09,53.97,54.64,53.5,54.24,202600,54.24,62.1848,53.5,0,0.08
2012-05-10,54.39,54.96,53.49,53.97,171000,53.97,61.49,53.49,0,0.1
2012-05-11,53.61,57.16,53.26,56.78,130200,56.78,60.69,53.26,0,0.12
2012-05-14,56.54,56.78,55.55,56.14,57000,56.14,59.7984,53.26,0,0.12
2012-05-15,55.99,57.33,55.99,56.86,108300,56.86,59.0138,53.26,0,0.12
2012-05-16,56.84,56.84,55.08,55.33,70000,55.33,58.3233,53.26,0,0.12
2012-05-17,55.3,55.31,52.01,52.35,134000,52.35,57.7157,52.01,0,0.14
2012-05-18,52.59,54.08,52.23,53.57,102000,53.57,56.9169,52.01,0,0.14
2012-05-21,53.48,54,52.61,53.78,117700,53.78,56.23,52.01,0,0.14
2012-05-22,54,56,53.75,55.51,150600,55.51,55.6392,52.01,1,0.02
2012-05-23,55.49,57.47,55.35,57.41,134900,57.41,52.01,57.47,1,0.04
2012-05-24,57.29,59.99,56.89,59.02,232700,59.02,52.2284,59.99,1,0.06
2012-05-25,58.89,58.93,57.56,57.98,92900,57.98,52.6941,59.99,1,0.06
2012-05-29,58.34,59.03,57.19,57.5,83900,57.5,53.1319,59.99,1,0.06
2012-05-30,57.12,57.9,56.87,57.09,97500,57.09,53.5433,59.99,1,0.06
2012-05-31,57.27,58,56.56,57.86,329100,57.86,53.9301,59.99,1,0.06
2012-06-01,57.52,57.91,56.8,57.77,194500,57.77,54.2937,59.99,1,0.06
2012-06-04,57.52,59.59,57.19,59.11,156300,59.11,54.6355,59.99,1,0.06
2012-06-05,59.31,63.1,59,62.5,335600,62.5,54.9568,63.1,1,0.08
2012-06-06,63.07,64.66,62.64,64.4,203400,64.4,55.6082,64.66,1,0.1
2012-06-07,64.76,64.79,63.5,63.76,90100,63.76,56.5134,64.79,1,0.12
2012-06-08,63.98,66.51,63.51,64.94,177700,64.94,57.5066,66.51,1,0.14
2012-06-11,66.16,66.37,65.03,65.49,115700,65.49,58.7671,66.51,1,0.14
2012-06-12,65.43,67.03,65.43,66.13,97800,66.13,59.8511,67.03,1,0.16
2012-06-13,66.27,66.43,65.29,66.02,108500,66.02,60.9997,67.03,1,0.16
2012-06-14,65.72,66.52,65.35,65.35,169800,65.35,61.9646,67.03,1,0.16
2012-06-15,65.54,67.56,63.76,67.4,88800,67.4,62.775,67.56,1,0.18
2012-06-18,67.48,70.47,66.79,70.37,210600,70.37,63.6363,70.47,1,0.2
2012-06-19,70.68,72.61,70.23,71.77,308900,71.77,63.76,72.61,1,0.2
2012-06-20,72.26,72.26,70.45,70.97,125900,70.97,65.53,72.61,1,0.2
2012-06-21,71.49,71.76,70.21,70.35,197400,70.35,66.946,72.61,1,0.2
2012-06-22,70.39,71.5,69.89,70.85,68500,70.85,68.0788,72.61,1,0.2
2012-06-25,70.55,71.25,70.03,70.78,84500,70.78,68.985,72.61,1,0.2
2012-06-26,70.27,71.8,70.23,71.7,94200,71.7,69.71,72.61,1,0.2
2012-06-27,71.7,72.55,71.67,72.36,149300,72.36,70.03,72.61,1,0.2
2012-06-28,72.09,72.4,70.96,71.74,56500,71.74,70.23,72.61,1,0.2
2012-06-29,72.4,73.23,71.75,73.23,101800,73.23,70.706,73.23,1,0.2
2012-07-02,73.54,75.94,73.54,75.65,132700,75.65,70.96,75.94,1,0.2
2012-07-03,75.84,76.2,74.91,75.43,56400,75.43,71.75,76.2,1,0.2
2012-07-05,74.23,75.32,74.23,74.99,129500,74.99,72.64,76.2,1,0.2
2012-07-06,74.76,75.47,74,74.44,59600,74.44,73.352,76.2,1,0.2
2012-07-09,74.44,74.44,73.22,74.36,113600,74.36,73.9216,76.2,0,0.02
2012-07-10,74.36,74.97,72.26,73.16,112000,73.16,76.2,72.26,0,0.04
2012-07-11,73.08,73.69,72.46,73.37,64600,73.37,76.0424,72.26,0,0.04
2012-07-12,73.11,73.19,67,70.7,259100,70.7,75.8911,67,0,0.06
2012-07-13,70.81,73.86,70.81,73.86,98400,73.86,75.3576,67,0,0.06
2012-07-16,73.9,75.23,73.86,75,75400,75,74.8562,67,1,0.02
2012-07-17,75,75.25,73.33,74.59,73900,74.59,67,75.25,1,0.04
2012-07-18,74.97,76.02,74.94,75.38,117200,75.38,67.33,76.02,1,0.06
2012-07-19,75.97,76.4,75.43,75.87,98000,75.87,67.8514,76.4,1,0.08
2012-07-20,75.49,76.07,74.32,75.75,63400,75.75,68.5353,76.4,1,0.08
2012-07-23,75.03,75.4,73.87,74.44,36600,74.44,69.1645,76.4,1,0.08
2012-07-24,74.22,74.57,73.4,73.8,101500,73.8,69.7433,76.4,1,0.08
2012-07-25,73.6,75.78,73.5,74.42,64300,74.42,70.2758,76.4,1,0.08
2012-07-26,74.97,75.28,72.01,72.8,185800,72.8,70.7658,76.4,1,0.08
2012-07-27,71.25,74.09,71.25,73.93,120300,73.93,71.2165,76.4,1,0.08
2012-07-30,73.5,79.2,73.49,77.49,265200,77.49,71.25,79.2,1,0.1
2012-07-31,77.5,78.15,77.2,77.56,113000,77.56,71.25,79.2,1,0.1
2012-08-01,77.57,78.5,76.28,77.78,123600,77.78,72.045,79.2,1,0.1
2012-08-02,77.59,78.52,77.27,77.89,151700,77.89,72.7605,79.2,1,0.1
2012-08-03,78,79.4,77.8,78.4,197200,78.4,73.4045,79.4,1,0.12
2012-08-06,80.16,82.83,79.78,81.86,235700,81.86,74.1239,82.83,1,0.14
2012-08-07,82.24,83.83,81.8,82.79,121700,82.79,75.3428,83.83,1,0.16
2012-08-08,82.85,84.43,82.26,84.3,98100,84.3,76.7007,84.43,1,0.18
2012-08-09,84.74,84.74,83.25,83.61,153100,83.61,78.092,84.74,1,0.2
2012-08-10,83.5,83.97,83.01,83.6,101900,83.6,79.4216,84.74,1,0.2
2012-08-13,83.5,84.82,83.26,84.67,137900,84.67,80.4853,84.82,1,0.2
2012-08-14,84.92,84.93,84.31,84.44,63900,84.44,81.3522,84.93,1,0.2
2012-08-15,83.77,84.97,83.75,84.69,119300,84.69,82.0678,84.97,1,0.2
2012-08-16,85,89.49,84.98,89.31,264000,89.31,82.6482,89.49,1,0.2
2012-08-17,89.67,90.92,88.25,90.79,117500,90.79,83.75,90.92,1,0.2
2012-08-20,91.19,92.29,89.58,90.05,227100,90.05,84.98,92.29,1,0.2
2012-08-21,89.77,90.32,84.74,85.11,389600,85.11,86.442,92.29,0,0.02
2012-08-22,84.59,85.08,83.68,84.95,237400,84.95,92.29,83.68,0,0.04
2012-08-23,84.95,85.01,83.12,84.12,160100,84.12,91.9456,83.12,0,0.06
2012-08-24,84.44,84.81,83.82,84.1,117800,84.1,91.4161,83.12,0,0.06
2012-08-27,84.5,85.39,83.68,84.45,149100,84.45,90.9183,83.12,0,0.06
2012-08-28,84.39,85.55,84.04,85.49,59600,85.49,90.4504,83.12,0,0.06
